2000	3.306459758	3.152632723
2001	3.307247034	3.153458481
2002	3.308034123	3.154284024
2003	3.308821026	3.155109352
2004	3.309607743	3.155934465
2005	3.310394273	3.156759363
2006	3.311180618	3.157584046
2007	3.311966777	3.158408515
2008	3.31275275	3.15923277
2009	3.313538537	3.16005681
2010	3.314324139	3.160880636
2011	3.315109556	3.161704249
2012	3.315894788	3.162527647
2013	3.316679835	3.163350833
2014	3.317464696	3.164173805
2015	3.318249373	3.164996563
2016	3.319033866	3.165819109
2017	3.319818174	3.166641442
2018	3.320602297	3.167463562
2019	3.321386236	3.16828547
2020	3.322169991	3.169107165
2021	3.322953563	3.169928648
2022	3.32373695	3.170749919
2023	3.324520153	3.171570978
2024	3.325303173	3.172391826
2025	3.32608601	3.173212461
2026	3.326868663	3.174032886
2027	3.327651133	3.174853099
2028	3.328433419	3.175673101
2029	3.329215523	3.176492893
2030	3.329997444	3.177312473
2031	3.330779182	3.178131843
2032	3.331560738	3.178951003
2033	3.332342111	3.179769952
2034	3.333123302	3.180588692
2035	3.333904311	3.181407221
2036	3.334685137	3.182225541
2037	3.335465782	3.183043651
2038	3.336246244	3.183861551
2039	3.337026526	3.184679243
2040	3.337806625	3.185496725
2041	3.338586543	3.186313998
2042	3.33936628	3.187131062
2043	3.340145835	3.187947918
2044	3.34092521	3.188764565
2045	3.341704403	3.189581004
2046	3.342483416	3.190397235
2047	3.343262248	3.191213258
2048	3.3440409	3.192029073
2049	3.344819371	3.19284468
2050	3.345597661	3.19366008
2051	3.346375772	3.194475272
2052	3.347153702	3.195290257
2053	3.347931453	3.196105035
2054	3.348709024	3.196919606
2055	3.349486415	3.197733971
2056	3.350263626	3.198548129
2057	3.351040658	3.19936208
2058	3.351817511	3.200175825
2059	3.352594184	3.200989364
2060	3.353370678	3.201802697
2061	3.354146994	3.202615824
2062	3.35492313	3.203428746
2063	3.355699088	3.204241462
2064	3.356474867	3.205053973
2065	3.357250468	3.205866278
2066	3.358025891	3.206678379
2067	3.358801135	3.207490274
2068	3.359576201	3.208301965
2069	3.360351089	3.209113451
2070	3.361125799	3.209924733
2071	3.361900332	3.210735811
2072	3.362674687	3.211546685
2073	3.363448864	3.212357354
2074	3.364222865	3.21316782
2075	3.364996687	3.213978082
2076	3.365770333	3.214788141
2077	3.366543802	3.215597996
2078	3.367317094	3.216407648
2079	3.368090209	3.217217097
2080	3.368863147	3.218026343
2081	3.369635909	3.218835387
2082	3.370408495	3.219644228
2083	3.371180904	3.220452866
2084	3.371953137	3.221261302
2085	3.372725194	3.222069536
2086	3.373497075	3.222877569
2087	3.37426878	3.223685399
2088	3.37504031	3.224493027
2089	3.375811664	3.225300454
2090	3.376582843	3.22610768
2091	3.377353846	3.226914705
2092	3.378124674	3.227721528
2093	3.378895327	3.22852815
2094	3.379665805	3.229334572
2095	3.380436108	3.230140793
2096	3.381206237	3.230946814
2097	3.381976191	3.231752634
2098	3.38274597	3.232558254
2099	3.383515575	3.233363674
2100	3.384285006	3.234168894
2101	3.385054262	3.234973915
2102	3.385823345	3.235778736
2103	3.386592253	3.236583357
2104	3.387360988	3.237387779
2105	3.388129549	3.238192002
2106	3.388897937	3.238996026
2107	3.389666151	3.239799851
2108	3.390434192	3.240603478
2109	3.39120206	3.241406906
2110	3.391969754	3.242210135
2111	3.392737276	3.243013166
2112	3.393504624	3.243815999
2113	3.3942718	3.244618635
2114	3.395038804	3.245421072
2115	3.395805635	3.246223312
2116	3.396572293	3.247025354
2117	3.397338779	3.247827198
2118	3.398105093	3.248628846
2119	3.398871235	3.249430296
2120	3.399637205	3.25023155
2121	3.400403004	3.251032606
2122	3.40116863	3.251833466
2123	3.401934085	3.25263413
2124	3.402699368	3.253434597
2125	3.403464481	3.254234868
2126	3.404229421	3.255034943
2127	3.404994191	3.255834821
2128	3.40575879	3.256634505
2129	3.406523218	3.257433992
2130	3.407287475	3.258233284
2131	3.408051561	3.25903238
2132	3.408815477	3.259831282
2133	3.409579222	3.260629988
2134	3.410342798	3.261428499
2135	3.411106202	3.262226816
2136	3.411869437	3.263024937
2137	3.412632502	3.263822865
2138	3.413395397	3.264620598
2139	3.414158122	3.265418136
2140	3.414920677	3.266215481
2141	3.415683063	3.267012632
2142	3.41644528	3.267809588
2143	3.417207327	3.268606352
2144	3.417969205	3.269402921
2145	3.418730914	3.270199298
2146	3.419492454	3.270995481
2147	3.420253825	3.271791471
2148	3.421015027	3.272587267
2149	3.421776061	3.273382872
2150	3.422536926	3.274178283
2151	3.423297622	3.274973502
2152	3.424058151	3.275768528
2153	3.424818511	3.276563363
2154	3.425578703	3.277358005
2155	3.426338727	3.278152455
2156	3.427098583	3.278946713
2157	3.427858272	3.27974078
2158	3.428617793	3.280534655
2159	3.429377146	3.281328338
2160	3.430136332	3.282121831
2161	3.430895351	3.282915132
2162	3.431654202	3.283708242
2163	3.432412886	3.284501161
2164	3.433171404	3.285293889
2165	3.433929754	3.286086427
2166	3.434687938	3.286878774
2167	3.435445955	3.287670931
2168	3.436203805	3.288462898
2169	3.436961489	3.289254675
2170	3.437719007	3.290046262
2171	3.438476358	3.290837659
2172	3.439233544	3.291628866
2173	3.439990563	3.292419884
2174	3.440747417	3.293210713
2175	3.441504104	3.294001352
2176	3.442260626	3.294791802
2177	3.443016983	3.295582063
2178	3.443773174	3.296372135
2179	3.4445292	3.297162019
2180	3.44528506	3.297951714
2181	3.446040755	3.29874122
2182	3.446796285	3.299530539
2183	3.447551651	3.300319669
2184	3.448306851	3.301108611
2185	3.449061887	3.301897365
2186	3.449816758	3.302685932
2187	3.450571465	3.30347431
2188	3.451326007	3.304262502
2189	3.452080386	3.305050505
2190	3.452834599	3.305838322
2191	3.453588649	3.306625952
2192	3.454342535	3.307413394
2193	3.455096257	3.30820065
2194	3.455849816	3.308987719
2195	3.45660321	3.309774602
2196	3.457356441	3.310561298
2197	3.458109509	3.311347807
2198	3.458862413	3.312134131
2199	3.459615155	3.312920269
2200	3.460367733	3.31370622
2201	3.461120148	3.314491986
2202	3.4618724	3.315277566
2203	3.462624489	3.316062961
2204	3.463376416	3.31684817
2205	3.46412818	3.317633194
2206	3.464879782	3.318418033
2207	3.465631221	3.319202687
2208	3.466382498	3.319987156
2209	3.467133613	3.32077144
2210	3.467884565	3.32155554
2211	3.468635356	3.322339455
2212	3.469385985	3.323123186
2213	3.470136452	3.323906733
2214	3.470886758	3.324690096
2215	3.471636902	3.325473274
2216	3.472386885	3.326256269
2217	3.473136706	3.32703908
2218	3.473886366	3.327821708
2219	3.474635865	3.328604152
2220	3.475385203	3.329386413
2221	3.47613438	3.33016849
2222	3.476883396	3.330950385
2223	3.477632251	3.331732097
2224	3.478380946	3.332513625
2225	3.479129481	3.333294972
2226	3.479877855	3.334076135
2227	3.480626068	3.334857117
2228	3.481374122	3.335637915
2229	3.482122015	3.336418532
2230	3.482869748	3.337198967
2231	3.483617322	3.33797922
2232	3.484364736	3.338759291
2233	3.48511199	3.33953918
2234	3.485859084	3.340318888
2235	3.486606019	3.341098415
2236	3.487352795	3.34187776
2237	3.488099411	3.342656924
2238	3.488845868	3.343435907
2239	3.489592166	3.344214709
2240	3.490338305	3.34499333
2241	3.491084285	3.345771771
2242	3.491830107	3.346550031
2243	3.492575769	3.347328111
2244	3.493321274	3.348106011
2245	3.494066619	3.34888373
2246	3.494811807	3.349661269
2247	3.495556836	3.350438629
2248	3.496301707	3.351215809
2249	3.497046419	3.351992809
2250	3.497790974	3.352769629
2251	3.498535371	3.35354627
2252	3.499279611	3.354322732
2253	3.500023692	3.355099015
2254	3.500767616	3.355875119
2255	3.501511383	3.356651043
2256	3.502254992	3.357426789
2257	3.502998444	3.358202357
2258	3.503741738	3.358977746
2259	3.504484876	3.359752956
2260	3.505227857	3.360527988
2261	3.50597068	3.361302842
2262	3.506713347	3.362077518
2263	3.507455858	3.362852016
2264	3.508198212	3.363626336
2265	3.508940409	3.364400479
2266	3.50968245	3.365174444
2267	3.510424334	3.365948231
2268	3.511166063	3.366721841
2269	3.511907635	3.367495274
2270	3.512649051	3.36826853
2271	3.513390312	3.369041609
2272	3.514131417	3.369814511
2273	3.514872366	3.370587237
2274	3.515613159	3.371359786
2275	3.516353797	3.372132158
2276	3.517094279	3.372904354
2277	3.517834607	3.373676374
2278	3.518574779	3.374448218
2279	3.519314796	3.375219886
2280	3.520054657	3.375991378
2281	3.520794364	3.376762694
2282	3.521533916	3.377533834
2283	3.522273314	3.378304799
2284	3.523012557	3.379075589
2285	3.523751645	3.379846203
2286	3.524490579	3.380616643
2287	3.525229358	3.381386907
2288	3.525967984	3.382156996
2289	3.526706455	3.382926911
2290	3.527444772	3.38369665
2291	3.528182935	3.384466216
2292	3.528920944	3.385235607
2293	3.5296588	3.386004823
2294	3.530396501	3.386773865
2295	3.53113405	3.387542734
2296	3.531871445	3.388311428
2297	3.532608686	3.389079949
2298	3.533345774	3.389848295
2299	3.534082709	3.390616468
2300	3.534819491	3.391384468
2301	3.53555612	3.392152294
2302	3.536292596	3.392919947
2303	3.537028919	3.393687427
2304	3.537765089	3.394454734
2305	3.538501107	3.395221868
2306	3.539236972	3.395988829
2307	3.539972685	3.396755618
2308	3.540708246	3.397522233
2309	3.541443654	3.398288677
2310	3.54217891	3.399054948
2311	3.542914014	3.399821047
2312	3.543648967	3.400586974
2313	3.544383767	3.401352729
2314	3.545118415	3.402118312
2315	3.545852912	3.402883723
2316	3.546587257	3.403648963
2317	3.547321451	3.404414031
2318	3.548055494	3.405178927
2319	3.548789385	3.405943653
2320	3.549523124	3.406708207
2321	3.550256713	3.40747259
2322	3.550990151	3.408236802
2323	3.551723438	3.409000844
2324	3.552456574	3.409764715
2325	3.553189559	3.410528415
2326	3.553922393	3.411291944
2327	3.554655077	3.412055304
2328	3.555387611	3.412818493
2329	3.556119994	3.413581511
2330	3.556852227	3.41434436
2331	3.55758431	3.415107039
2332	3.558316242	3.415869548
2333	3.559048025	3.416631887
2334	3.559779657	3.417394057
2335	3.56051114	3.418156058
2336	3.561242473	3.418917889
2337	3.561973657	3.41967955
2338	3.56270469	3.420441043
2339	3.563435575	3.421202367
2340	3.56416631	3.421963521
2341	3.564896896	3.422724507
2342	3.565627332	3.423485324
2343	3.56635762	3.424245973
2344	3.567087758	3.425006453
2345	3.567817748	3.425766765
2346	3.568547589	3.426526909
2347	3.569277281	3.427286884
2348	3.570006824	3.428046692
2349	3.570736219	3.428806331
2350	3.571465465	3.429565803
2351	3.572194563	3.430325107
2352	3.572923513	3.431084244
2353	3.573652315	3.431843213
2354	3.574380968	3.432602014
2355	3.575109474	3.433360649
2356	3.575837831	3.434119116
2357	3.576566041	3.434877417
2358	3.577294103	3.43563555
2359	3.578022017	3.436393517
2360	3.578749784	3.437151317
2361	3.579477403	3.43790895
2362	3.580204875	3.438666417
2363	3.5809322	3.439423718
2364	3.581659377	3.440180852
2365	3.582386407	3.44093782
2366	3.58311329	3.441694622
2367	3.583840027	3.442451258
2368	3.584566616	3.443207729
2369	3.585293059	3.443964034
2370	3.586019355	3.444720173
2371	3.586745504	3.445476146
2372	3.587471507	3.446231955
2373	3.588197364	3.446987597
2374	3.588923074	3.447743075
2375	3.589648638	3.448498388
2376	3.590374056	3.449253536
2377	3.591099328	3.450008519
2378	3.591824454	3.450763337
2379	3.592549434	3.451517991
2380	3.593274268	3.45227248
2381	3.593998956	3.453026804
2382	3.594723499	3.453780965
2383	3.595447896	3.454534961
2384	3.596172148	3.455288793
2385	3.596896255	3.456042461
2386	3.597620216	3.456795966
2387	3.598344032	3.457549306
2388	3.599067703	3.458302483
2389	3.599791229	3.459055496
2390	3.60051461	3.459808346
2391	3.601237847	3.460561032
2392	3.601960938	3.461313556
2393	3.602683885	3.462065916
2394	3.603406687	3.462818113
2395	3.604129345	3.463570147
2396	3.604851858	3.464322018
2397	3.605574227	3.465073727
2398	3.606296452	3.465825273
2399	3.607018533	3.466576657
2400	3.607740469	3.467327878
2401	3.608462262	3.468078937
2402	3.609183911	3.468829833
2403	3.609905416	3.469580568
2404	3.610626777	3.47033114
2405	3.611347995	3.471081551
2406	3.612069069	3.4718318
2407	3.61279	3.472581888
2408	3.613510787	3.473331813
2409	3.614231431	3.474081578
2410	3.614951932	3.474831181
2411	3.615672289	3.475580622
2412	3.616392504	3.476329903
2413	3.617112576	3.477079023
2414	3.617832504	3.477827981
2415	3.61855229	3.478576779
2416	3.619271934	3.479325416
2417	3.619991435	3.480073892
2418	3.620710793	3.480822208
2419	3.621430009	3.481570364
2420	3.622149082	3.482318359
2421	3.622868013	3.483066194
2422	3.623586802	3.483813869
2423	3.624305449	3.484561384
2424	3.625023954	3.485308739
2425	3.625742317	3.486055934
2426	3.626460538	3.486802969
2427	3.627178617	3.487549845
2428	3.627896555	3.488296562
2429	3.628614351	3.489043119
2430	3.629332006	3.489789516
2431	3.630049519	3.490535755
2432	3.63076689	3.491281834
2433	3.631484121	3.492027755
2434	3.63220121	3.492773516
2435	3.632918158	3.493519119
2436	3.633634965	3.494264563
2437	3.634351632	3.495009848
2438	3.635068157	3.495754975
2439	3.635784542	3.496499944
2440	3.636500786	3.497244754
2441	3.637216889	3.497989406
2442	3.637932852	3.498733901
2443	3.638648674	3.499478237
2444	3.639364356	3.500222415
2445	3.640079898	3.500966435
2446	3.640795299	3.501710298
2447	3.641510561	3.502454003
2448	3.642225682	3.503197551
2449	3.642940664	3.503940941
2450	3.643655505	3.504684174
2451	3.644370207	3.50542725
2452	3.645084769	3.506170169
2453	3.645799192	3.506912931
2454	3.646513475	3.507655536
2455	3.647227618	3.508397984
2456	3.647941622	3.509140276
2457	3.648655487	3.50988241
2458	3.649369213	3.510624389
2459	3.650082799	3.511366211
2460	3.650796247	3.512107877
2461	3.651509555	3.512849386
2462	3.652222725	3.51359074
2463	3.652935756	3.514331937
2464	3.653648648	3.515072979
2465	3.654361401	3.515813864
2466	3.655074016	3.516554594
2467	3.655786492	3.517295169
2468	3.65649883	3.518035588
2469	3.65721103	3.518775851
2470	3.657923091	3.51951596
2471	3.658635014	3.520255913
2472	3.659346799	3.520995711
2473	3.660058447	3.521735354
2474	3.660769956	3.522474842
2475	3.661481327	3.523214175
2476	3.662192561	3.523953353
2477	3.662903657	3.524692377
2478	3.663614615	3.525431246
2479	3.664325436	3.526169961
2480	3.665036119	3.526908522
2481	3.665746665	3.527646928
2482	3.666457074	3.52838518
2483	3.667167345	3.529123278
2484	3.66787748	3.529861222
2485	3.668587477	3.530599013
2486	3.669297337	3.531336649
2487	3.670007061	3.532074132
2488	3.670716647	3.532811461
2489	3.671426097	3.533548637
2490	3.67213541	3.53428566
2491	3.672844587	3.535022529
2492	3.673553627	3.535759245
2493	3.674262531	3.536495808
2494	3.674971298	3.537232218
2495	3.67567993	3.537968475
2496	3.676388425	3.538704579
2497	3.677096783	3.53944053
2498	3.677805006	3.540176329
2499	3.678513093	3.540911975
2500	3.679221044	3.541647469
2501	3.679928859	3.542382811
2502	3.680636539	3.543118
2503	3.681344083	3.543853037
2504	3.682051491	3.544587923
2505	3.682758764	3.545322656
2506	3.683465901	3.546057237
2507	3.684172903	3.546791667
2508	3.68487977	3.547525945
2509	3.685586502	3.548260071
2510	3.686293098	3.548994046
2511	3.68699956	3.549727869
2512	3.687705886	3.550461541
2513	3.688412078	3.551195062
2514	3.689118135	3.551928432
2515	3.689824057	3.552661651
2516	3.690529845	3.553394719
2517	3.691235498	3.554127636
2518	3.691941017	3.554860402
2519	3.692646401	3.555593018
2520	3.693351651	3.556325483
2521	3.694056766	3.557057797
2522	3.694761748	3.557789962
2523	3.695466595	3.558521976
2524	3.696171308	3.55925384
2525	3.696875888	3.559985553
2526	3.697580333	3.560717117
2527	3.698284645	3.561448531
2528	3.698988823	3.562179795
2529	3.699692867	3.562910909
2530	3.700396778	3.563641874
2531	3.701100555	3.564372689
2532	3.701804199	3.565103354
2533	3.70250771	3.565833871
2534	3.703211087	3.566564238
2535	3.703914331	3.567294455
2536	3.704617442	3.568024524
2537	3.70532042	3.568754444
2538	3.706023265	3.569484215
2539	3.706725977	3.570213837
2540	3.707428556	3.57094331
2541	3.708131003	3.571672635
2542	3.708833317	3.572401811
2543	3.709535498	3.573130839
2544	3.710237547	3.573859718
2545	3.710939463	3.574588449
2546	3.711641247	3.575317032
2547	3.712342899	3.576045467
2548	3.713044418	3.576773753
2549	3.713745805	3.577501892
2550	3.714447061	3.578229883
2551	3.715148184	3.578957727
2552	3.715849175	3.579685422
2553	3.716550035	3.580412971
2554	3.717250763	3.581140371
2555	3.717951359	3.581867625
2556	3.718651823	3.582594731
2557	3.719352156	3.58332169
2558	3.720052357	3.584048501
2559	3.720752428	3.584775166
2560	3.721452366	3.585501684
2561	3.722152174	3.586228055
2562	3.72285185	3.586954279
2563	3.723551395	3.587680357
2564	3.724250809	3.588406288
2565	3.724950092	3.589132072
2566	3.725649245	3.58985771
2567	3.726348266	3.590583202
2568	3.727047157	3.591308548
2569	3.727745917	3.592033747
